666;Avatar Regalia
667;The Twin Stars
668;Slayer's Armor
669;Gronnstalker's Armor
670;Malefic Raiment
671;Tempest Regalia
672;Onslaught Battlegear
673;Onslaught Armor
674;Absolution Regalia
675;Vestments of Absolution
676;Thunderheart Harness
677;Thunderheart Regalia
678;Thunderheart Raiment
679;Lightbringer Armor
680;Lightbringer Battlegear
681;Lightbringer Raiment
682;Skyshatter Harness
683;Skyshatter Raiment
684;Skyshatter Regalia
685;Gladiator's Refuge
686;Gladiator's Wartide
687;Gladiator's Investiture
688;Grand Marshal's Refuge
689;High Warlord's Refuge
690;Gladiator's Redemption
691;Grand Marshal's Investiture
692;High Warlord's Investiture
693;Grand Marshal's Redemption
694;High Warlord's Redemption
695;Grand Marshal's Wartide
696;High Warlord's Wartide
697;Champion's Redoubt
698;Warlord's Aegis
699;The Twin Blades of Azzinoth
700;Merciless Gladiator's Aegis
701;Merciless Gladiator's Battlegear
702;Merciless Gladiator's Dreadgear
703;Merciless Gladiator's Earthshaker
704;Merciless Gladiator's Felshroud
705;Merciless Gladiator's Investiture
706;Merciless Gladiator's Pursuit
707;Merciless Gladiator's Raiment
708;Merciless Gladiator's Redemption
709;Merciless Gladiator's Refuge
710;Merciless Gladiator's Regalia
711;Merciless Gladiator's Sanctuary
712;Merciless Gladiator's Thunderfist
713;Merciless Gladiator's Vestments
714;Merciless Gladiator's Vindication
715;Merciless Gladiator's Wartide
716;Merciless Gladiator's Wildhide
717;Field Marshal's Earthshaker
718;Lieutenant Commander's Earthshaker
719;The Fists of Fury
720;Vengeful Gladiator's Refuge
721;Vengeful Gladiator's Sanctuary
722;Vengeful Gladiator's Wildhide
723;Vengeful Gladiator's Pursuit
724;Vengeful Gladiator's Regalia
725;Vengeful Gladiator's Redemption
726;Vengeful Gladiator's Vindication
727;Vengeful Gladiator's Aegis
728;Vengeful Gladiator's Investiture
729;Vengeful Gladiator's Raiment
730;Vengeful Gladiator's Vestments
731;Vengeful Gladiator's Wartide
732;Vengeful Gladiator's Earthshaker
733;Vengeful Gladiator's Thunderfist
734;Vengeful Gladiator's Dreadgear
735;Vengeful Gladiator's Felshroud
736;Vengeful Gladiator's Battlegear
737;Latro's Flurry
738;Dreadweave Battlegear
739;Mooncloth Battlegear
740;Satin Battlegear
741;Evoker's Silk Battlegear
742;Dragonhide Battlegear
743;Wyrmhide Battlegear
744;Kodohide Battlegear
745;Opportunist's Battlegear
746;Seer's Mail Battlegear
747;Seer's Ringmail Battlegear
748;Seer's Linked Battlegear
749;Stalker's Chain Battlegear
750;Savage Plate Battlegear
751;Crusader's Ornamented Battlegear
752;Crusader's Scaled Battlegear
754;Borean Embrace
755;Nerubian Hive
756;Frostscale Binding
757;Iceborne Embrace
759;Raine's Revenge
760;Gladiator's Dreadplate
761;Winter Garb
762;Brewfest Garb
763;Frostwoven Power
764;Duskweaver
765;Gladiator's Battlegear
766;Gladiator's Vindication
767;Gladiator's Redemption
768;Gladiator's Desecration
769;Gladiator's Thunderfist
770;Gladiator's Earthshaker
771;Gladiator's Wartide
772;Gladiator's Pursuit
773;Gladiator's Refuge
774;Gladiator's Wildhide
775;Gladiator's Sanctuary
776;Gladiator's Vestments
777;Gladiator's Investiture
778;Gladiator's Raiment
779;Gladiator's Regalia
780;Gladiator's Felshroud
781;Blessed Regalia of Undead Cleansing
782;Undead Slayer's Blessed Armor
783;Blessed Garb of the Undead Slayer
784;Blessed Battlegear of Undead Slaying
785;Midsummer Reveler
787;Dreadnaught Plate
788;Dreadnaught Battlegear
789;Redemption Battlegear
790;Redemption Regalia
791;Redemption Plate
792;Scourgeborne Battlegear
793;Scourgeborne Plate
794;Cryptstalker Battlegear
795;Earthshatter Battlegear
796;Earthshatter Garb
797;Earthshatter Regalia
798;Dreamwalker Battlegear
799;Dreamwalker Regalia
800;Dreamwalker Garb
801;Bonescythe Battlegear
802;Plagueheart Garb
803;Frostfire Garb
804;Regalia of Faith
805;Garb of Faith
812;Spring Tuxedo
813;Eviscerator's Battlegear
814;Ornate Saronite Battlegear
815;Overcaster Battlegear
816;Savage Saronite Battlegear
817;Stormhide Battlegear
818;Swiftarrow Battlegear
819;Frostsavage Battlegear
820;Aegis Battlegear
821;Aegis Plate
822;Aegis Regalia
823;Worldbreaker Battlegear
824;Worldbreaker Garb
825;Worldbreaker Regalia
826;Terrorblade Battlegear
827;Nightsong Battlegear
828;Nightsong Garb
829;Nightsong Regalia
830;Siegebreaker Battlegear
831;Siegebreaker Plate
832;Sanctification Garb
833;Sanctification Regalia
834;Darkruned Battlegear
835;Darkruned Plate
836;Kirin Tor Garb
837;Deathbringer Garb
838;Scourgestalker Battlegear
843;Khadgar's Regalia
844;Sunstrider's Regalia
845;Gul'dan's Regalia
846;Kel'Thuzad's Regalia
847;Velen's Raiment
848;Zabra's Raiment
849;Velen's Regalia
850;Zabra's Regalia
851;Malfurion's Garb
852;Runetotem's Garb
853;Malfurion's Regalia
854;Runetotem's Regalia
855;Malfurion's Battlegear
856;Runetotem's Battlegear
857;VanCleef's Battlegear
858;Garona's Battlegear
859;Windrunner's Battlegear
860;Windrunner's Pursuit
861;Nobundo's Garb
862;Thrall's Garb
863;Thrall's Regalia
864;Nobundo's Regalia
865;Nobundo's Battlegear
866;Thrall's Battlegear
867;Wrynn's Battlegear
868;Hellscream's Battlegear
869;Wrynn's Plate
870;Hellscream's Plate
871;Thassarian's Battlegear
872;Koltira's Battlegear
873;Thassarian's Plate
874;Koltira's Plate
875;Turalyon's Garb
876;Liadrin's Garb
877;Turalyon's Battlegear
878;Liadrin's Battlegear
879;Turalyon's Plate
880;Liadrin's Plate
881;Purified Shard of the Gods
882;Shiny Shard of the Gods
883;Bloodmage's Regalia
884;Dark Coven's Regalia
885;Crimson Acolyte's Raiment
886;Crimson Acolyte's Regalia
887;Lasherweave Garb
888;Lasherweave Regalia
889;Lasherweave Battlegear
890;Shadowblade's Battlegear
891;Ahn'Kahar Blood Hunter's Battlegear
892;Frost Witch's Garb
893;Frost Witch's Regalia
894;Frost Witch's Battlegear
895;Ymirjar Lord's Battlegear
896;Ymirjar Lord's Plate
897;Scourgelord's Battlegear
898;Scourgelord's Plate
899;Lightsworn Garb
900;Lightsworn Battlegear
901;Lightsworn Plate
